p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,label
0.4773182,0.8629993,5.186946e-07,0.52216375,0.7757014,-0.07989926,0.5443058,0.67380154,-0.06354301,0.5479922,0.59233636,-0.029677711,0.56887215,0.518919,0.014639166,0.6114153,0.6454111,0.016629525,0.6257988,0.53503317,0.012818922,0.6246245,0.45502713,0.0068205344,0.6276646,0.3863262,0.002840827,0.5533004,0.6488915,0.05460636,0.51183766,0.5435036,0.0442453,0.46712813,0.4648124,0.020749472,0.4355004,0.40188462,0.008823039,0.49787396,0.6632443,0.077707194,0.42888027,0.6037084,0.02046941,0.42156267,0.6847089,-0.021973364,0.44138277,0.72893,-0.02856208,0.4540487,0.68134135,0.09676876,0.39950407,0.6546435,0.032714587,0.39933628,0.7125059,-0.0048404736,0.42407116,0.7445071,-0.015924532,10
0.46050602,0.9070569,5.1974297e-07,0.3813553,0.82346565,0.015342096,0.39590895,0.7049292,0.027986484,0.45670578,0.62088543,0.025044668,0.47556227,0.54221165,0.023369182,0.4595151,0.6536632,0.06224136,0.45220897,0.53302914,0.032487694,0.4442521,0.45274106,0.010280317,0.44296855,0.3835293,-0.005417151,0.5217987,0.6691835,0.026276365,0.53684187,0.54335886,-0.027457051,0.5385783,0.45041654,-0.068815775,0.554319,0.37376106,-0.087836765,0.5728428,0.70328045,-0.01428041,0.5234919,0.6324192,-0.07630516,0.47591648,0.7216548,-0.07228051,0.47640565,0.77842695,-0.049921844,0.62311715,0.7450368,-0.05524817,0.5578329,0.68654233,-0.09924954,0.5185891,0.7508419,-0.08729837,0.5270877,0.7904939,-0.066384986,10
0.49315992,0.8500017,1.1408204e-06,0.5627877,0.77630997,-0.062478326,0.56920284,0.67240095,-0.07007369,0.5407485,0.5921124,-0.0709043,0.5444351,0.51669395,-0.06427774,0.5801286,0.6254062,-0.008855149,0.59609604,0.52542603,-0.04331092,0.6007532,0.45037788,-0.065832146,0.60371983,0.38247976,-0.07968894,0.5197404,0.6329861,0.0024121336,0.48326436,0.52977264,-0.052825276,0.45044228,0.4523519,-0.0918195,0.42217937,0.38059476,-0.10893948,0.46137726,0.6594077,0.0044724415,0.43627888,0.6066315,-0.07845049,0.46035993,0.6952492,-0.089833654,0.47289377,0.7321156,-0.0699951,0.40829816,0.6869514,0.0032540986,0.3968302,0.6470896,-0.0605579,0.4174033,0.71309406,-0.062326122,0.42518604,0.7381784,-0.046459313,10
0.5007246,0.8925994,9.745805e-07,0.5771493,0.8077026,-0.05286769,0.588707,0.6994077,-0.057609316,0.56170213,0.6075682,-0.060871016,0.5644535,0.5315678,-0.059164148,0.594217,0.6380541,0.0071236007,0.61564755,0.5210794,-0.019628085,0.6256171,0.44397148,-0.03609891,0.63566655,0.37890777,-0.045435768,0.5305004,0.64641774,0.01385056,0.49214524,0.52655613,-0.035447657,0.45744884,0.44212845,-0.07030797,0.43190232,0.37200844,-0.084278345,0.4717927,0.67614436,0.011557906,0.43937865,0.61761737,-0.07281377,0.4634337,0.7056831,-0.08856817,0.4846368,0.7612288,-0.069791086,0.4177625,0.710795,0.007214232,0.39775497,0.661139,-0.061558798,0.4198402,0.7265413,-0.06637213,0.43887347,0.7657919,-0.05075756,10
0.5313682,0.9164818,1.4467065e-06,0.6095942,0.8617878,-0.045859545,0.6130901,0.7169239,-0.05576625,0.5543176,0.62433046,-0.065515496,0.5210847,0.54789233,-0.07089128,0.54786843,0.66849214,-0.017707845,0.56294924,0.53423244,-0.05306172,0.5740322,0.4420354,-0.071164206,0.57974297,0.3594132,-0.08307973,0.48542866,0.6789168,-0.022175586,0.4644708,0.55340004,-0.082923934,0.4505555,0.46631238,-0.11937047,0.4294834,0.3888541,-0.13644709,0.42653924,0.71175635,-0.03204882,0.46137968,0.6333976,-0.11635663,0.50819236,0.73769146,-0.111535124,0.51371783,0.8027462,-0.08301157,0.37364268,0.75504833,-0.044516798,0.41825926,0.68934727,-0.111000955,0.45854977,0.75952226,-0.103051834,0.45213157,0.806659,-0.08136219,10
0.51656514,0.85198987,1.1253795e-06,0.58685863,0.77353835,-0.047744047,0.58543456,0.6627895,-0.053524066,0.5509686,0.5896974,-0.056769088,0.53727436,0.5197592,-0.054602083,0.56755245,0.61989415,-0.008776617,0.58908117,0.52119386,-0.039901722,0.5943733,0.4529758,-0.058074426,0.59864074,0.39212808,-0.06920782,0.50943017,0.6309971,-0.007925898,0.47719076,0.5289691,-0.06534835,0.45133042,0.45240813,-0.10275001,0.42898384,0.38157287,-0.119091846,0.45495975,0.664939,-0.013623866,0.45732465,0.61473155,-0.094697215,0.490044,0.69345003,-0.10068745,0.4970466,0.73292077,-0.07881136,0.40431765,0.7028869,-0.021404017,0.41467646,0.65184015,-0.08015977,0.4455224,0.70924443,-0.074364096,0.44549394,0.7376913,-0.055151038,10
0.5063528,0.90320456,1.723503e-06,0.43312722,0.8140345,-0.05596041,0.4250055,0.7014872,-0.05846065,0.4549323,0.60536563,-0.05772539,0.44666907,0.522631,-0.049415078,0.40431845,0.6495125,0.017065478,0.38618934,0.52784896,-0.0042483998,0.37895745,0.44665828,-0.020820612,0.38264826,0.37338513,-0.03288101,0.48414606,0.65550405,0.027595147,0.52832806,0.5350867,-0.018832633,0.5665053,0.4454986,-0.05740519,0.6072456,0.3688383,-0.074831955,0.55155283,0.68955207,0.02896964,0.57617176,0.6166808,-0.044290785,0.54744446,0.71109104,-0.053669732,0.5344583,0.7744216,-0.03418084,0.608901,0.7260868,0.026624393,0.6224908,0.67017657,-0.036943626,0.59701675,0.7356486,-0.040067937,0.5813217,0.7789125,-0.02431603,10
0.47988954,0.854436,5.0923694e-07,0.51320755,0.794653,-0.106165454,0.5432698,0.6908941,-0.10420121,0.5480595,0.60344326,-0.076649345,0.5724176,0.5206725,-0.03811258,0.62158734,0.6422492,-0.034415558,0.6247375,0.5302179,-0.055355053,0.620505,0.4492054,-0.06850282,0.62118953,0.37193304,-0.07387625,0.5666909,0.64323467,0.0153362835,0.5250049,0.5367981,-0.0072442037,0.47718367,0.4617915,-0.029190352,0.4458139,0.3906814,-0.036649372,0.5130581,0.6506638,0.050185516,0.44114876,0.599318,-0.012856038,0.42145607,0.67686963,-0.049713507,0.44043922,0.70863754,-0.051091332,0.47515914,0.66066885,0.07889791,0.4161567,0.6449027,0.015357806,0.4100378,0.7082488,-0.0150649045,0.43423152,0.73984504,-0.019620867,10
0.50947666,0.8721918,1.2766442e-06,0.5915914,0.7841798,-0.03896466,0.5846527,0.6707494,-0.041854102,0.54740053,0.5936863,-0.044375535,0.5333172,0.52008784,-0.042358313,0.56184953,0.6285766,-0.00074904953,0.58584714,0.52446103,-0.031187665,0.5898493,0.45257396,-0.05025443,0.5942752,0.3880862,-0.062866084,0.5021194,0.64149624,-0.004455355,0.4750428,0.5346333,-0.06536973,0.45129803,0.45158678,-0.106585495,0.43040058,0.37532085,-0.12572256,0.44578576,0.67773414,-0.013798579,0.45821565,0.6227263,-0.09624116,0.49100935,0.7058223,-0.10194436,0.49318248,0.74720925,-0.0802966,0.3908654,0.7141886,-0.024566138,0.4135905,0.66073245,-0.08475699,0.4466861,0.72542703,-0.078845754,0.44268268,0.75704396,-0.059907865,10
0.5037738,0.90955716,1.7389962e-06,0.42577994,0.8123112,-0.074905284,0.4118653,0.7064076,-0.07167727,0.43087217,0.61972016,-0.0604751,0.42944962,0.5302466,-0.039066818,0.3760755,0.65523165,0.027061934,0.3552142,0.5280695,0.0025935217,0.34884745,0.4424219,-0.020679684,0.35235766,0.36603478,-0.03614338,0.45502082,0.66826236,0.047117006,0.49932468,0.5340671,0.0021193675,0.5467274,0.44080824,-0.043743737,0.5849049,0.3627063,-0.06559371,0.52512985,0.69835865,0.05205209,0.56753445,0.62504053,-0.03808466,0.5538716,0.7213144,-0.07828389,0.53586936,0.7746796,-0.07577261,0.58179,0.7213872,0.05349842,0.6144594,0.6805836,-0.031632762,0.59605706,0.7540153,-0.061132777,0.5712815,0.7943387,-0.06260615,10
0.47856018,0.84747255,7.859047e-07,0.4130714,0.77846545,-0.008352814,0.41418257,0.67275536,-0.006704664,0.45902777,0.5957105,-0.011224368,0.46849895,0.5258677,-0.013642873,0.44774556,0.6286689,0.014246877,0.43855652,0.5224277,-0.010512042,0.4304927,0.45544767,-0.024257073,0.42950815,0.39707765,-0.03262861,0.5053087,0.6381138,-0.0025983616,0.52895683,0.52894825,-0.046855483,0.5426548,0.45452082,-0.07723411,0.5665978,0.39355257,-0.09002328,0.5548773,0.6688092,-0.021896215,0.53550816,0.6098902,-0.07599247,0.49874815,0.6863803,-0.06891554,0.49439877,0.7366605,-0.045458954,0.6019622,0.70747983,-0.0419286,0.5704638,0.6513356,-0.07914494,0.5378306,0.7088682,-0.06343715,0.5353411,0.7440101,-0.040326398,10
0.45964578,0.86210066,7.296137e-07,0.3976133,0.7843257,0.013433851,0.40333748,0.6876228,0.020176563,0.45354438,0.6088201,0.011195462,0.48788857,0.5422933,0.0027483224,0.47139776,0.6427525,0.060324557,0.46823177,0.53750587,0.03865695,0.46060565,0.4673725,0.02171351,0.45709845,0.40901494,0.010728136,0.5183772,0.6545972,0.02775808,0.5362799,0.5277822,-0.01310812,0.53603584,0.44160905,-0.045645043,0.5467767,0.3724644,-0.059967406,0.5616118,0.6826246,-0.008907378,0.5162332,0.6056059,-0.06686848,0.47804618,0.6857267,-0.062850244,0.47836548,0.7435321,-0.039442044,0.60214376,0.7161011,-0.045044273,0.54674923,0.65015984,-0.08453562,0.5153621,0.70796674,-0.06924056,0.5219738,0.7497203,-0.045906182,10
0.52199614,0.8792268,1.2612218e-06,0.5943461,0.7951422,-0.034794573,0.5862141,0.68167627,-0.039816186,0.5447568,0.6068413,-0.048107874,0.5271892,0.53234774,-0.052020825,0.5518602,0.641716,0.009396477,0.5696494,0.53621846,-0.021607,0.57468903,0.46450636,-0.040199775,0.5776526,0.39841154,-0.05185852,0.4948733,0.65015334,0.00034450708,0.46419585,0.53485227,-0.05903825,0.44506487,0.44751358,-0.09617069,0.42670837,0.369128,-0.112434134,0.43896437,0.6823366,-0.01541804,0.45842534,0.6124694,-0.0995329,0.49810532,0.69981706,-0.101622246,0.5036761,0.7523962,-0.07593065,0.38647243,0.7215277,-0.032710306,0.41474995,0.6544765,-0.09427828,0.4520872,0.71304506,-0.08699915,0.450022,0.7517708,-0.06619407,10
0.518695,0.8545228,1.4098948e-06,0.4838939,0.7741058,-0.09702368,0.46681312,0.6807436,-0.09657924,0.46719092,0.60137206,-0.07499667,0.4481784,0.5221774,-0.042379037,0.38931045,0.6209036,-0.017046079,0.3831185,0.51272875,-0.024114175,0.37614468,0.44070026,-0.02938893,0.37402654,0.37758577,-0.03234972,0.44303152,0.62474024,0.030176612,0.4922158,0.52366006,0.010739286,0.5306014,0.45040384,-0.011328405,0.5633637,0.39210427,-0.020488597,0.4916044,0.6433247,0.06399441,0.55839956,0.60364056,0.009300954,0.56294644,0.6739213,-0.024963735,0.5497028,0.71143275,-0.028089799,0.52899605,0.66315067,0.0921639,0.5788795,0.6405018,0.03365982,0.5810119,0.69326764,0.002241577,0.5624144,0.7262542,-0.006343951,10
0.47405928,0.90691555,1.1319011e-06,0.4000965,0.8420349,-0.02180516,0.3992955,0.72023296,-0.027528305,0.45331207,0.6263339,-0.03968154,0.4755904,0.54439586,-0.048342876,0.43133605,0.65801966,0.01530929,0.42016387,0.53013533,-0.010013857,0.41177756,0.44774503,-0.022010462,0.41150928,0.37652513,-0.029879332,0.5037575,0.66665363,0.00013690002,0.5345052,0.5306304,-0.048119232,0.5531457,0.44067985,-0.07594406,0.5812624,0.3650666,-0.0854676,0.5609351,0.7015154,-0.020445725,0.5407712,0.61965835,-0.08523388,0.5013957,0.7149101,-0.07356856,0.4967865,0.7783907,-0.043233693,0.61651355,0.7396297,-0.04339966,0.5852265,0.67285323,-0.0911677,0.5519526,0.7394697,-0.07650487,0.5460911,0.78272474,-0.052170295,10
0.5133239,0.92074513,1.8380164e-06,0.45011073,0.8383971,-0.112912625,0.43190023,0.7217167,-0.11595155,0.44643608,0.6214398,-0.09321563,0.43002236,0.5232781,-0.057683494,0.3662558,0.6588072,-0.037376974,0.35695592,0.5294614,-0.061280366,0.3493112,0.44221535,-0.0788574,0.3456599,0.36237845,-0.091536134,0.44385532,0.6578009,0.009941884,0.5047741,0.52486145,-0.028117966,0.55490154,0.43871063,-0.0568656,0.59648186,0.3600197,-0.06777761,0.5122493,0.6804329,0.042660773,0.5763688,0.6231745,-0.031440742,0.57612514,0.7286038,-0.04825262,0.561613,0.7727191,-0.03451956,0.5710525,0.70620483,0.06769758,0.6200013,0.6783692,-0.013770735,0.61259866,0.755019,-0.035211243,0.58431923,0.7891203,-0.030990358,10
0.51318187,0.87208223,1.356802e-06,0.5981131,0.77939385,-0.013073237,0.5791663,0.6722785,-0.008011615,0.53705883,0.59956044,-0.011999354,0.5174595,0.52953416,-0.012247308,0.5467163,0.6348831,0.043817457,0.5613375,0.52506995,0.018327544,0.56485367,0.4531591,-0.0016123059,0.5666175,0.38625702,-0.016673956,0.49258843,0.6492786,0.023226457,0.47152156,0.5424242,-0.036816735,0.45738587,0.45873922,-0.08332489,0.43866748,0.38435513,-0.10688682,0.44222957,0.6843134,-0.0033333173,0.46339217,0.6188651,-0.088736705,0.5015635,0.7023677,-0.099802054,0.49867958,0.748487,-0.081653245,0.39003807,0.71838814,-0.029841324,0.42746505,0.66288006,-0.0946564,0.46317673,0.7211441,-0.09452011,0.45320883,0.7524235,-0.079715714,10
0.51107204,0.87217677,1.4603024e-06,0.4478891,0.78584725,-0.05898636,0.43083438,0.6842212,-0.05484121,0.4417544,0.5969137,-0.045131136,0.42775878,0.51607436,-0.027321933,0.38256794,0.6296187,0.024780748,0.37288213,0.51688194,0.013981262,0.3659134,0.4413042,0.003922379,0.3641228,0.37216341,-0.004124694,0.45262563,0.6370528,0.040903307,0.5002982,0.5320852,0.0057009635,0.54227865,0.4525813,-0.027015049,0.5764435,0.38989642,-0.04196306,0.51422465,0.66485894,0.046265237,0.5602754,0.6109624,-0.025076432,0.554713,0.69258946,-0.047829825,0.54332817,0.7412388,-0.038778294,0.56251615,0.69343853,0.048976533,0.58759844,0.64970905,-0.017377868,0.57772386,0.7156963,-0.03203739,0.5631794,0.75487673,-0.025910659,10
0.5091766,0.80895627,1.4546733e-06,0.45002115,0.7465789,-0.055407673,0.43884197,0.6591066,-0.060705747,0.45606512,0.5853919,-0.058917984,0.447966,0.5231893,-0.050809745,0.4194428,0.6204813,-0.0034900182,0.3976519,0.5266764,-0.025695013,0.38529098,0.45848817,-0.044188447,0.38134658,0.39685166,-0.057120647,0.48097482,0.6239047,0.011912344,0.5124264,0.5260228,-0.02527675,0.5436602,0.45309448,-0.054877356,0.57242817,0.39408582,-0.06791978,0.53254014,0.64710486,0.019367564,0.5651917,0.5872442,-0.041035015,0.5530452,0.6616694,-0.052596364,0.5423715,0.7100621,-0.03931679,0.57591236,0.6698258,0.023555761,0.59642476,0.6328108,-0.03227959,0.5830417,0.68461436,-0.040678743,0.5684864,0.71672523,-0.031583976,10
0.5009155,0.8958372,1.1210959e-06,0.5799434,0.80758756,-0.060492072,0.5847621,0.69253063,-0.060782,0.558615,0.60372174,-0.057054214,0.5553267,0.52210987,-0.048372246,0.59943044,0.6424497,0.01572834,0.61978894,0.5303653,-0.0048870537,0.6233586,0.45216274,-0.020341491,0.6269516,0.38232738,-0.030152231,0.5298099,0.6494537,0.026503483,0.49168935,0.5330444,-0.01142059,0.45387274,0.44884777,-0.041422807,0.4231536,0.37905547,-0.053821083,0.46472925,0.6805059,0.025476722,0.4348635,0.6203073,-0.056649532,0.46033525,0.7169847,-0.07491742,0.47709805,0.7718333,-0.058194723,0.404212,0.7147702,0.021801973,0.38921297,0.6623343,-0.049150947,0.4120531,0.73234797,-0.057138674,0.4261846,0.7692326,-0.044658948,10
0.47606355,0.884335,1.0580587e-06,0.3986224,0.81009966,-0.025498657,0.39307594,0.70008916,-0.025300516,0.43731794,0.6161296,-0.028999472,0.45477572,0.5375007,-0.028523188,0.4190356,0.64892435,0.018796116,0.40439048,0.5325387,-0.013057453,0.3958376,0.45026058,-0.032183737,0.39876616,0.3814453,-0.044815633,0.49959457,0.662534,0.0070737726,0.5325004,0.5444773,-0.044289336,0.55752444,0.4580309,-0.0791332,0.59000844,0.38862395,-0.09343488,0.56033593,0.6983208,-0.011713377,0.54643875,0.6197311,-0.0814408,0.50619256,0.71476406,-0.07836731,0.50009227,0.77566266,-0.052590396,0.6216427,0.7394498,-0.03247827,0.58960104,0.6760113,-0.08826935,0.5530039,0.7439985,-0.081449464,0.5442722,0.7860913,-0.061060313,10
0.50377905,0.84131074,1.0141908e-06,0.4355582,0.75650114,-0.03479402,0.43140885,0.6609683,-0.029501704,0.46503288,0.5815028,-0.023873715,0.4605998,0.518475,-0.0115453405,0.43036574,0.61455816,0.028016893,0.4146992,0.5177012,0.008906052,0.40838003,0.45461893,-0.0075252615,0.40930307,0.39599222,-0.018874621,0.49440286,0.627609,0.029343298,0.5253195,0.5255615,-0.009228669,0.5547905,0.4518953,-0.04132696,0.5859713,0.39222202,-0.056340765,0.54753834,0.6586112,0.022616275,0.55521554,0.6002871,-0.03919493,0.5308402,0.6750921,-0.046856485,0.5250024,0.72349423,-0.030461045,0.5978168,0.6906494,0.013346046,0.59227616,0.6431746,-0.03660071,0.56669587,0.70095986,-0.036197808,0.55796397,0.7369598,-0.022167465,10
0.511588,0.91583437,1.1754032e-06,0.60694945,0.8197745,-0.04570365,0.6068634,0.6945694,-0.04499252,0.5635923,0.60255146,-0.044647895,0.56205934,0.52500236,-0.039390564,0.593814,0.65559095,0.011453136,0.6146047,0.5364646,-0.011790688,0.6198711,0.45240435,-0.025580855,0.6270244,0.37719604,-0.035773452,0.5246731,0.66394705,0.011361889,0.47858033,0.5393618,-0.043639533,0.44433737,0.44287047,-0.08348078,0.418494,0.3612684,-0.102475144,0.4573794,0.70004976,0.0041146446,0.4447121,0.62443614,-0.08763384,0.48229003,0.72303194,-0.098678656,0.49906504,0.78638744,-0.07576103,0.3928553,0.74290425,-0.0045604547,0.39733967,0.67371756,-0.081140324,0.43244126,0.743468,-0.08432629,0.44359165,0.7886837,-0.06758364,10
0.49052927,0.84407365,7.908278e-07,0.54789466,0.76793385,-0.06728878,0.56655717,0.6724051,-0.06685413,0.55284005,0.59661096,-0.056070257,0.56789607,0.5189512,-0.0363754,0.6045519,0.62448543,0.0055947406,0.6137583,0.51994026,-0.01613017,0.6151137,0.4511488,-0.032805227,0.61794835,0.38536853,-0.042275984,0.5442692,0.63650036,0.026903413,0.50852406,0.5322629,-0.008068977,0.46820897,0.4644407,-0.03980113,0.43295163,0.39556885,-0.05358762,0.48837745,0.65811783,0.036200646,0.44295633,0.60574824,-0.031327076,0.4541548,0.6889739,-0.05501388,0.47407293,0.71868,-0.04738718,0.43694708,0.6771661,0.041909557,0.40407792,0.646082,-0.013480701,0.41818428,0.7037893,-0.027384428,0.44064552,0.721822,-0.022665998,10
0.48235363,0.8521978,8.7567525e-07,0.41650423,0.79404396,-0.026918912,0.40688312,0.68561697,-0.035302885,0.44890535,0.60655695,-0.04687584,0.4644036,0.53394586,-0.05579941,0.43395448,0.629805,-0.013654884,0.41822344,0.5206559,-0.043674123,0.410792,0.450651,-0.05808011,0.40961313,0.38839763,-0.0659744,0.49338573,0.64132446,-0.023882585,0.52474403,0.53179234,-0.071932666,0.54728293,0.45468447,-0.096536174,0.5747786,0.38948563,-0.10394255,0.5458389,0.6726563,-0.037969444,0.54234725,0.6109583,-0.101496704,0.51134473,0.69071376,-0.09334328,0.50192183,0.7457273,-0.065726735,0.5966701,0.7116844,-0.054092195,0.5845689,0.65089315,-0.09987348,0.5541539,0.70684206,-0.08483181,0.5412983,0.74701864,-0.06004657,10
0.51625925,0.9270204,1.5301823e-06,0.6066235,0.8393191,-0.0448341,0.5986199,0.7094443,-0.054135334,0.55368644,0.6191865,-0.064590715,0.53218216,0.5366552,-0.068698816,0.5613799,0.65656567,-0.0024860417,0.58557516,0.531806,-0.04113299,0.591639,0.44846952,-0.06401331,0.5955083,0.3704223,-0.0797115,0.4947817,0.67035204,-0.010806935,0.4634794,0.5473435,-0.08803371,0.43874326,0.45086753,-0.13888311,0.414943,0.36357203,-0.16338986,0.4299942,0.70988387,-0.025370128,0.44942182,0.63981605,-0.12599213,0.4908714,0.74159276,-0.12986515,0.49600682,0.79748845,-0.10200589,0.3698269,0.75296575,-0.041943233,0.40067443,0.6876752,-0.11673742,0.4402796,0.76106143,-0.110990725,0.43489376,0.80252486,-0.08866337,10
0.48911467,0.8340801,8.9025093e-07,0.55287015,0.7580579,-0.050312277,0.565305,0.66663694,-0.04748443,0.5458849,0.59229505,-0.041159403,0.55641204,0.525995,-0.029631963,0.5862004,0.62629473,0.02580107,0.60219365,0.52967966,0.012731494,0.60618883,0.45912722,-0.00019952607,0.60988975,0.39776108,-0.009015253,0.52973944,0.63303673,0.039145246,0.49293554,0.5312426,0.009524876,0.45784104,0.45572388,-0.021753786,0.4295443,0.39332104,-0.036492445,0.47773904,0.65519375,0.04273914,0.43821296,0.60303396,-0.02318767,0.45287675,0.6826541,-0.045166433,0.4681455,0.72818154,-0.035432182,0.4289319,0.67733663,0.04442775,0.4064079,0.6353599,-0.012134741,0.4184763,0.69610345,-0.022735523,0.4346736,0.73033416,-0.014523282,10
0.49741715,0.8682942,1.1891268e-06,0.4256423,0.7813424,-0.03033667,0.42145532,0.67775357,-0.02451726,0.45900914,0.5960708,-0.020199563,0.46029913,0.5234958,-0.009377638,0.4229713,0.635088,0.030676737,0.40586838,0.5278391,0.012263448,0.39739883,0.45740032,-0.0023370362,0.3984747,0.39415008,-0.0126822805,0.49390826,0.6441219,0.028346613,0.5275336,0.5302502,-0.008123538,0.556394,0.4480273,-0.03884782,0.5905058,0.37793368,-0.052717246,0.5514811,0.6762624,0.018534191,0.5611782,0.6000676,-0.039532192,0.53161234,0.6866862,-0.038309176,0.521965,0.7431716,-0.015931599,0.60616136,0.712559,0.0060104597,0.60280627,0.65295553,-0.04107442,0.57453704,0.7129257,-0.03416602,0.56288373,0.75117487,-0.014920163,10
0.50054675,0.89724725,1.7532169e-06,0.42274725,0.8133522,-0.07433166,0.41241536,0.7024212,-0.08279032,0.4425992,0.60981137,-0.079911835,0.43720546,0.523421,-0.06780988,0.38755706,0.64078885,-0.024017518,0.37158853,0.52148795,-0.062395617,0.3623984,0.43751454,-0.09227156,0.3603149,0.36004496,-0.11271409,0.46793044,0.65230864,-0.003883609,0.5150628,0.52987003,-0.061094407,0.55586237,0.4427669,-0.10327752,0.5920906,0.36716652,-0.12358874,0.5339641,0.68665135,0.00666274,0.5730876,0.62029225,-0.07288112,0.54968226,0.7186095,-0.07998265,0.53329724,0.7690309,-0.05939106,0.58687514,0.7159414,0.012239756,0.61289406,0.6741362,-0.055903383,0.5910087,0.7429311,-0.059660006,0.57118744,0.7716852,-0.04497669,10
0.51279676,0.85068846,1.3953882e-06,0.51600885,0.774448,-0.11288362,0.4971979,0.6764944,-0.11196033,0.48162496,0.60056853,-0.07767436,0.45209703,0.52549064,-0.03212155,0.39471206,0.625681,-0.05986552,0.40197134,0.50983965,-0.059413318,0.39862046,0.43909633,-0.05703667,0.39980325,0.3761345,-0.054430794,0.42183563,0.63080317,0.010119783,0.4760801,0.5203885,0.0036701548,0.51392394,0.44699588,-0.0076823533,0.54852825,0.3889993,-0.01245308,0.4522228,0.6426293,0.06979009,0.52845174,0.5857971,0.033127606,0.5597594,0.65337753,0.005862398,0.56784403,0.69839406,0.002918692,0.47640178,0.65299416,0.123037,0.5334103,0.62613356,0.07072696,0.56015944,0.6716498,0.037287746,0.5622271,0.7071794,0.026653428,10
